pole_id,latitude,longitude,height_ft,has_streetlight,subtype
1357122,47.5563159,-122.2689968,47,Yes,1
1357121,47.5563165,-122.2693989,45,Yes,1
1346070,47.5560191,-122.2698768,47,Yes,1
1346071,47.5556585,-122.2698808,50,Yes,1
1357119,47.5556015,-122.2691163,50,Yes,1
1346074,47.5549106,-122.2695343,50,Yes,1
1346075,47.5549089,-122.2690537,50,Yes,1
1357102,47.5552002,-122.2680547,47,Yes,1
1357103,47.5549085,-122.2680578,50,Yes,1
1346096,47.5541480,-122.2680551,50,Yes,1
1346094,47.5541478,-122.2685756,40,Yes,1
1346090,47.5541567,-122.2693807,40,Yes,1
1346089,47.5543907,-122.2695847,49,Yes,1
1346087,47.5541494,-122.2698770,47,Yes,1
1346086,47.5538524,-122.2698834,47,Yes,1
1346085,47.5534154,-122.2698986,50,Yes,1
1346082,47.5534167,-122.2685579,45,Yes,1
1346091,47.5539146,-122.2690577,35,Yes,1
1357411,47.5534027,-122.2680619,45,Yes,1
1364512,47.5526640,-122.2694279,55,Yes,1
1364519,47.5526616,-122.2688848,55,Yes,1
1364517,47.5526669,-122.2680706,60,Yes,1
1364515,47.5532033,-122.2682786,35,Yes,1
1364502,47.5518477,-122.2695528,45,Yes,1
1364504,47.5518407,-122.2685347,45,Yes,1
1368727,47.5735780,-122.4160680,30,Yes,1
1368697,47.5734150,-122.4156296,30,Yes,1
1368707,47.5732404,-122.4151494,30,Yes,1
1368733,47.5730830,-122.4146690,35,Yes,1
1368678,47.5727086,-122.4136736,30,Yes,1
1368679,47.5728868,-122.4141533,30,Yes,1
1368710,47.5726756,-122.4133009,45,Yes,1
1368621,47.5725886,-122.4122429,47,Yes,1
1368747,47.5729447,-122.4109246,50,Yes,1
1368737,47.5726088,-122.4109283,50,Yes,1
1368722,47.5723860,-122.4129835,50,Yes,1
1368719,47.5725322,-122.4135527,50,Yes,1
1368716,47.5722044,-122.4126695,45,Yes,1
1368720,47.5722701,-122.4122436,45,Yes,1
1368738,47.5722585,-122.4115908,45,Yes,1
1368615,47.5718972,-122.4124274,35,Yes,1
1368714,47.5714837,-122.4117053,30,Yes,1
1368741,47.5722414,-122.4109442,50,Yes,1
1368617,47.5719270,-122.4109468,50,Yes,1
1368749,47.5722235,-122.4104703,25,Yes,1
1368661,47.5719769,-122.4096467,45,Yes,1
1368792,47.5718424,-122.4084692,50,Yes,1
1368785,47.5710811,-122.4085271,55,Yes,1
1368799,47.5710801,-122.4096145,50,Yes,1
1368604,47.5713514,-122.4109643,35,Yes,1
1368725,47.5710905,-122.4110210,35,Yes,1
1368625,47.5708905,-122.4105188,50,Yes,1
1368588,47.5710869,-122.4107226,55,Yes,1
1368809,47.5710880,-122.4100961,45,Yes,1
1368819,47.5707025,-122.4085238,50,Yes,1
1368624,47.5701641,-122.4085368,55,Yes,1
1368589,47.5701588,-122.4092368,50,Yes,1
1368605,47.5701675,-122.4096212,45,Yes,1
1368800,47.5704479,-122.4096263,47,Yes,1
1368724,47.5706695,-122.4105361,35,Yes,1
1368612,47.5704039,-122.4103417,45,Yes,1
1368713,47.5700994,-122.4101840,40,Yes,1
1368602,47.5698493,-122.4097665,45,Yes,1
1368715,47.5695923,-122.4097625,35,Yes,1
1368596,47.5688017,-122.4090137,45,Yes,1
1368601,47.5691532,-122.4091805,45,Yes,1
1368609,47.5694051,-122.4093859,40,Yes,1
1368622,47.5687925,-122.4085378,50,Yes,1
1353031,47.5462561,-122.3959408,45,Yes,1
1353438,47.5458431,-122.3959536,50,Yes,1
1353030,47.5454273,-122.3959592,50,Yes,1
1353429,47.5450476,-122.3959681,45,Yes,1
1353450,47.5464540,-122.3950978,45,Yes,1
1353443,47.5457998,-122.3951142,45,Yes,1
1353440,47.5450478,-122.3951308,50,Yes,1
1353428,47.5444458,-122.3951437,47,Yes,1
1353433,47.5440528,-122.3951503,50,Yes,1
1353290,47.5443387,-122.3977465,50,Yes,1
1353293,47.5437983,-122.3971795,50,Yes,1
1353279,47.5434979,-122.3968538,50,Yes,1
1353296,47.5431807,-122.3966019,50,Yes,1
1353294,47.5429243,-122.3965358,40,Yes,1
1353400,47.5426286,-122.3964953,50,Yes,1
1353291,47.5424816,-122.3963005,35,Yes,1
1353154,47.5422001,-122.3964824,50,Yes,1
1353158,47.5413884,-122.3965145,50,Yes,1
1353285,47.5411188,-122.3965283,45,Yes,1
1353394,47.5408480,-122.3965359,45,Yes,1
1353398,47.5398644,-122.3964468,50,Yes,1
1353378,47.5404608,-122.3962373,35,Yes,1
1353155,47.5403315,-122.3958982,55,Yes,1
1353072,47.5401545,-122.3956546,50,Yes,1
1353269,47.5410028,-122.3960236,50,Yes,1
1353153,47.5413203,-122.3957197,50,Yes,1
1353387,47.5397608,-122.3949093,50,Yes,1
1353071,47.5399402,-122.3952983,55,Yes,1
1353161,47.5402510,-122.3951310,47,Yes,1
1353066,47.5405338,-122.3949803,45,Yes,1
1353159,47.5411065,-122.3945725,47,Yes,1
1353065,47.5418315,-122.3940195,47,Yes,1
1353168,47.5425152,-122.3935049,50,Yes,1
1353393,47.5416563,-122.3953986,50,Yes,1
1353062,47.5420810,-122.3950472,50,Yes,1
1353166,47.5424011,-122.3948129,50,Yes,1
1353063,47.5430760,-122.3943259,50,Yes,1
1353151,47.5432185,-122.3941655,50,Yes,1
1353436,47.5435360,-122.3940535,40,Yes,1
1353027,47.5438683,-122.3940433,40,Yes,1
1353441,47.5448254,-122.3934880,47,Yes,1
1353444,47.5441417,-122.3940522,40,Yes,1
1353427,47.5445541,-122.3941231,40,Yes,1
1353362,47.5453564,-122.3942797,40,Yes,1
1353426,47.5457947,-122.3942726,55,Yes,1
1353432,47.5458181,-122.3938788,47,Yes,1
1353431,47.5461571,-122.3941183,50,Yes,1
1353361,47.5465409,-122.3939163,50,Yes,1
1353449,47.5450820,-122.3925143,40,Yes,1
1353430,47.5457888,-122.3934590,47,Yes,1
1353345,47.5455079,-122.3934653,47,Yes,1
1349133,47.7389298,-122.3183478,40,Yes,1
1352779,47.7401844,-122.3157007,50,Yes,1
1352795,47.7404492,-122.3157108,50,Yes,1
1352799,47.7410913,-122.3130846,30,Yes,1
1352928,47.7398589,-122.3156902,50,Yes,1
1405901,47.5018631,-122.2821860,50,Yes,1
1332760,47.6320139,-122.2903674,13,Yes,1
1332759,47.6316090,-122.2905780,13,Yes,1
1332757,47.6307820,-122.2907252,13,Yes,1
1332751,47.6299134,-122.2900210,13,Yes,1
1332519,47.6318443,-122.2880218,13,Yes,1
1390120,47.6595239,-122.3421007,50,Yes,1
1390119,47.6591251,-122.3421135,50,Yes,1
1390176,47.6583855,-122.3421546,50,Yes,1
1390091,47.6579190,-122.3424379,35,Yes,1
1390090,47.6575923,-122.3424553,40,Yes,1
1305844,47.6152246,-122.3133433,40,Yes,1
1306954,47.6152213,-122.3137437,40,Yes,1
1308940,47.6150369,-122.3141477,50,Yes,1
1306956,47.6147116,-122.3141396,50,Yes,1
1308665,47.6143145,-122.3133910,35,Yes,1
1308671,47.6144984,-122.3129356,60,Yes,1
2494692,47.6152266,-122.3129733,35,Yes,1
1308670,47.6150981,-122.3128817,40,Yes,1
1314431,47.6150337,-122.3154530,50,Yes,1
1314422,47.6147435,-122.3154552,50,Yes,1
1340838,47.6725273,-122.3108665,35,Yes,1
1340507,47.6701773,-122.3054427,35,Yes,1
1340765,47.6729473,-122.3030722,40,Yes,1
1340538,47.6729849,-122.3036960,30,Yes,1
1340539,47.6727844,-122.3039256,40,Yes,1
1340534,47.6736909,-122.3034087,47,Yes,1
1340770,47.6744581,-122.3018088,40,Yes,1
1338710,47.6683768,-122.2754591,40,Yes,1
1338853,47.6661504,-122.2694187,20,Yes,1
1335415,47.6628954,-122.2699520,14,Yes,1
1338910,47.6666423,-122.2772858,40,Yes,1
1338908,47.6673222,-122.2772779,40,Yes,1
1338907,47.6675592,-122.2772813,40,Yes,1
1338720,47.6683914,-122.2785278,35,Yes,1
1338721,47.6682824,-122.2789671,40,Yes,1
1338722,47.6681144,-122.2794152,40,Yes,1
1338709,47.6683674,-122.2751381,50,Yes,1
1338708,47.6683772,-122.2745871,40,Yes,1
1338712,47.6684625,-122.2740191,37,Yes,1
1338714,47.6684533,-122.2762190,40,Yes,1
1338918,47.6660998,-122.2784544,55,Yes,1
1338724,47.6680226,-122.2789942,60,Yes,1
1338726,47.6682278,-122.2781344,60,Yes,1
1338728,47.6682797,-122.2775456,60,Yes,1
1338924,47.6678139,-122.2785317,35,Yes,1
1338922,47.6667901,-122.2793463,19,Yes,1
1338923,47.6673174,-122.2793443,19,Yes,1
1338802,47.6648420,-122.2793348,19,Yes,1
1338801,47.6645388,-122.2793353,45,Yes,1
1338799,47.6639891,-122.2793313,45,Yes,1
1338797,47.6634995,-122.2793271,45,Yes,1
1319253,47.6009476,-122.3168195,15,Yes,1
1316336,47.5990410,-122.3173385,33,Yes,1
1316412,47.5994341,-122.3170792,15,Yes,1
1316023,47.5976364,-122.3171145,33,Yes,1
1316439,47.5982813,-122.3222098,,Yes,1
1316438,47.5982809,-122.3219484,,Yes,1
1316435,47.5984126,-122.3219428,,Yes,1
2495222,47.5982773,-122.3216711,,Yes,1
2495224,47.5982776,-122.3215546,,Yes,1
1308497,47.5965954,-122.3218379,,Yes,1
1317225,47.6664779,-122.3287084,35,Yes,1
1313482,47.6001030,-122.3251740,40,Yes,1
1313479,47.6001001,-122.3256648,60,Yes,1
1313492,47.6003335,-122.3251622,30,Yes,1
1319315,47.6016392,-122.3257355,45,Yes,1
1313093,47.6014988,-122.3264667,70,Yes,1
1319311,47.6011398,-122.3264459,70,Yes,1
1313092,47.6005625,-122.3264536,47,Yes,1
1319025,47.6002331,-122.3264584,55,Yes,1
1319022,47.6001057,-122.3270580,60,Yes,1
1380338,47.5717515,-122.3466766,80,Yes,1
1380337,47.5717499,-122.3462633,80,Yes,1
1380365,47.5714926,-122.3520374,35,Yes,1
1389662,47.5711597,-122.3499470,40,Yes,1
1389630,47.5708021,-122.3510253,47,Yes,1
1389627,47.5706714,-122.3507895,40,Yes,1
1389679,47.5715348,-122.3495112,75,Yes,1
1380371,47.5712951,-122.3493392,33,Yes,1
1401695,47.5711607,-122.3490979,999,Yes,1
1306128,47.6275267,-122.3021494,35,Yes,1
1306129,47.6274655,-122.3024738,33,Yes,1
1303828,47.6277267,-122.3029521,45,Yes,1
1303831,47.6275686,-122.3036392,40,Yes,1
1302143,47.6277691,-122.3021920,40,Yes,1
1302141,47.6282341,-122.3018165,50,Yes,1
1302139,47.6286448,-122.3018066,60,Yes,1
1303829,47.6280140,-122.3029509,45,Yes,1
1303830,47.6282906,-122.3029417,45,Yes,1
1303148,47.6286022,-122.3036323,40,Yes,1
1303509,47.6286065,-122.3041058,50,Yes,1
1303832,47.6275758,-122.3046944,40,Yes,1
1303366,47.6279035,-122.3053738,50,Yes,1
1303508,47.6286118,-122.3046714,50,Yes,1
1303368,47.6286144,-122.3053570,50,Yes,1
1303369,47.6286200,-122.3061578,40,Yes,1
1303639,47.6305625,-122.3065771,55,Yes,1
1303040,47.6305576,-122.3060853,40,Yes,1
1303735,47.6313732,-122.3053498,47,Yes,1
1303736,47.6309631,-122.3053451,50,Yes,1
1364302,47.5477033,-122.2766933,50,Yes,1
1347500,47.5474072,-122.2766430,50,Yes,1
1347499,47.5471723,-122.2766023,50,Yes,1
1347498,47.5469390,-122.2765493,50,Yes,1
1364144,47.5466345,-122.2766631,40,Yes,1
1364133,47.5468925,-122.2753444,45,Yes,1
1364134,47.5467930,-122.2736609,47,Yes,1
1364430,47.5472519,-122.2736516,47,Yes,1
1364135,47.5475340,-122.2736444,47,Yes,1
1364241,47.5477832,-122.2725979,55,Yes,1
1364329,47.5470530,-122.2726043,50,Yes,1
1364330,47.5466942,-122.2725932,50,Yes,1
1364334,47.5477881,-122.2715249,47,Yes,1
1364244,47.5477929,-122.2709576,45,Yes,1
1364249,47.5470485,-122.2720077,40,Yes,1
1364248,47.5470556,-122.2710325,47,Yes,1
1364245,47.5477987,-122.2699852,40,Yes,1
1303934,47.6289288,-122.3073806,35,Yes,1
1303935,47.6292176,-122.3073758,35,Yes,1
1303937,47.6297691,-122.3071570,35,Yes,1
1303451,47.6289948,-122.3066061,50,Yes,1
1303475,47.6293234,-122.3065992,50,Yes,1
1316422,47.6004192,-122.3169865,35,Yes,1
1319153,47.6006197,-122.3168593,35,Yes,1
1319492,47.6002282,-122.3160750,40,Yes,1
1316325,47.5999512,-122.3166055,50,Yes,1
1316322,47.5999188,-122.3159182,35,Yes,1
1316319,47.5995432,-122.3151134,40,Yes,1
1319258,47.5999464,-122.3154394,50,Yes,1
1319260,47.5999463,-122.3149619,50,Yes,1
1319262,47.6000761,-122.3144442,40,Yes,1
1319484,47.5999491,-122.3135848,50,Yes,1
1319267,47.6004082,-122.3142510,50,Yes,1
1319158,47.5999469,-122.3130780,50,Yes,1
1319256,47.5999444,-122.3125590,47,Yes,1
1319486,47.5996318,-122.3127236,50,Yes,1
1319487,47.5995950,-122.3140158,35,Yes,1
1316004,47.5992943,-122.3120674,40,Yes,1
1316002,47.5992888,-122.3129810,40,Yes,1
1316006,47.5991443,-122.3125342,55,Yes,1
1351603,47.7766148,-122.3476600,40,Yes,1
1316130,47.5973770,-122.3195732,35,Yes,1
1390154,47.6600233,-122.3362856,40,Yes,1
1390050,47.6612757,-122.3338142,35,Yes,1
1390189,47.6574354,-122.3351150,47,Yes,1
1390133,47.6577349,-122.3351095,47,Yes,1
1390185,47.6580570,-122.3351058,47,Yes,1
1390136,47.6582640,-122.3351040,47,Yes,1
1390137,47.6588409,-122.3350961,47,Yes,1
1390184,47.6590917,-122.3350910,50,Yes,1
1390181,47.6594581,-122.3350828,47,Yes,1
1390182,47.6597846,-122.3350807,45,Yes,1
1390183,47.6601100,-122.3350671,47,Yes,1
1390056,47.6609582,-122.3350596,47,Yes,1
1390055,47.6612064,-122.3350646,50,Yes,1
1390029,47.6612810,-122.3362688,35,Yes,1
1390063,47.6609478,-122.3360892,50,Yes,1
1386045,47.5832388,-122.3343464,35,Yes,1
1386043,47.5826327,-122.3343529,40,Yes,1
1371700,47.5896890,-122.3343509,65,Yes,1
1369117,47.5884444,-122.3379060,30,Yes,1
1369119,47.5870499,-122.3388703,30,Yes,1
1369116,47.5892338,-122.3375289,30,Yes,1
1365218,47.5880660,-122.3379801,30,Yes,1
2495394,47.5879970,-122.3382625,30,Yes,1
1386075,47.5859742,-122.3343650,40,Yes,1
1386114,47.5846114,-122.3350179,55,Yes,1
1386129,47.5852683,-122.3350143,55,Yes,1
1386128,47.5855973,-122.3350132,55,Yes,1
2495396,47.5887822,-122.3383424,,Yes,1
1357414,47.5534047,-122.2669278,45,Yes,1
1329738,47.5675723,-122.2849680,45,Yes,1
1329740,47.5669288,-122.2849493,50,Yes,1
1329742,47.5662557,-122.2849427,50,Yes,1
1329745,47.5662220,-122.2855814,47,Yes,1
1329735,47.5678784,-122.2845321,45,Yes,1
1329733,47.5678686,-122.2838844,50,Yes,1
1329732,47.5675702,-122.2838846,50,Yes,1
1329730,47.5669298,-122.2838777,50,Yes,1
1329729,47.5666237,-122.2838659,45,Yes,1
1329743,47.5662333,-122.2845021,45,Yes,1
1329726,47.5662457,-122.2838530,50,Yes,1
1329860,47.5678665,-122.2828006,50,Yes,1
1329861,47.5675967,-122.2827979,45,Yes,1
1329862,47.5673407,-122.2827875,45,Yes,1
1329864,47.5666135,-122.2827722,50,Yes,1
1329867,47.5658720,-122.2827544,45,Yes,1
1329868,47.5654600,-122.2827457,50,Yes,1
1329869,47.5650469,-122.2827379,50,Yes,1
1329640,47.5645559,-122.2827283,50,Yes,1
1331493,47.5640791,-122.2826859,22,Yes,1
1329602,47.5634435,-122.2827115,50,Yes,1
1329603,47.5631704,-122.2827068,45,Yes,1
1329505,47.5625972,-122.2826936,50,Yes,1
1329506,47.5622801,-122.2826836,50,Yes,1
1329863,47.5670447,-122.2827801,45,Yes,1
1329727,47.5662520,-122.2833151,45,Yes,1
1309741,47.6503654,-122.3441447,50,Yes,1
1390493,47.6469856,-122.3389719,55,Yes,1
1309748,47.6540736,-122.3432916,45,Yes,1
1309631,47.6535971,-122.3440859,55,Yes,1
1309635,47.6532172,-122.3440881,50,Yes,1
1309638,47.6527648,-122.3441268,60,Yes,1
1309835,47.6527585,-122.3434284,50,Yes,1
1309834,47.6527577,-122.3429086,50,Yes,1
1309624,47.6540687,-122.3423615,50,Yes,1
1309614,47.6537225,-122.3423891,50,Yes,1
1309616,47.6530321,-122.3424152,50,Yes,1
1309747,47.6526163,-122.3426973,35,Yes,1
1307032,47.6014090,-122.2990039,45,Yes,1
1307033,47.6015974,-122.2991989,50,Yes,1
1307209,47.6015976,-122.2996088,50,Yes,1
1307106,47.6018544,-122.3000430,60,Yes,1
1307109,47.6016000,-122.3009707,40,Yes,1
1307031,47.6010494,-122.2990157,45,Yes,1
1307111,47.6012167,-122.3000538,47,Yes,1
1307112,47.6008096,-122.3000703,45,Yes,1
1307030,47.6008111,-122.2990223,50,Yes,1
1307029,47.6006548,-122.2988736,40,Yes,1
1307115,47.6003892,-122.3000515,30,Yes,1
1307117,47.6002929,-122.2998275,45,Yes,1
1307203,47.6002589,-122.2987161,50,Yes,1
1307118,47.5999661,-122.2997785,50,Yes,1
1307119,47.5996839,-122.2997828,45,Yes,1
1307202,47.5993486,-122.2987335,45,Yes,1
1307020,47.5990071,-122.2985982,35,Yes,1
1307022,47.5991508,-122.2987429,50,Yes,1
1307023,47.5991824,-122.2991419,50,Yes,1
1307024,47.5991968,-122.2995351,50,Yes,1
1304119,47.5993446,-122.3003249,35,Yes,1
1309647,47.6522090,-122.3440986,60,Yes,1
1309650,47.6515903,-122.3441075,55,Yes,1
1309623,47.6523902,-122.3424503,55,Yes,1
1309622,47.6521115,-122.3424593,55,Yes,1
1309847,47.6511958,-122.3441120,50,Yes,1
1309740,47.6506154,-122.3441405,55,Yes,1
1309738,47.6506113,-122.3446577,55,Yes,1
1340806,47.6743390,-122.3117981,35,Yes,1
1340825,47.6738019,-122.3098378,35,Yes,1
1340823,47.6729906,-122.3076090,35,Yes,1
1390200,47.6584423,-122.3413974,35,Yes,1
1390087,47.6567314,-122.3425162,35,Yes,1
1330346,47.7043075,-122.3420972,45,Yes,1
1390160,47.6580491,-122.3364855,45,Yes,1
1390159,47.6580838,-122.3373220,45,Yes,1
1390259,47.6584141,-122.3385421,50,Yes,1
1390049,47.6613145,-122.3345203,35,Yes,1
1390048,47.6612732,-122.3422843,35,Yes,1
1390124,47.6610184,-122.3422913,35,Yes,1
1390111,47.6607617,-122.3420451,50,Yes,1
1390101,47.6606163,-122.3423123,35,Yes,1
1390122,47.6602594,-122.3420551,50,Yes,1
1338891,47.6639909,-122.2759701,50,Yes,1
1338890,47.6645378,-122.2759817,50,Yes,1
1338820,47.6648377,-122.2759811,45,Yes,1
1338779,47.6623213,-122.2759474,50,Yes,1
1338784,47.6624455,-122.2774014,45,Yes,1
1338783,47.6627240,-122.2774047,45,Yes,1
1338792,47.6630248,-122.2793154,45,Yes,1
1338793,47.6627287,-122.2793097,47,Yes,1
1338794,47.6624655,-122.2793048,45,Yes,1
1338927,47.6678484,-122.2772592,40,Yes,1
1338698,47.6682015,-122.2759871,60,Yes,1
1338894,47.6650965,-122.2760751,35,Yes,1
1338912,47.6661084,-122.2774476,50,Yes,1
1338913,47.6656761,-122.2774392,50,Yes,1
1338914,47.6652556,-122.2774357,47,Yes,1
1338703,47.6681669,-122.2741948,40,Yes,1
1338702,47.6681437,-122.2746849,65,Yes,1
1407291,47.4809852,-122.2506712,50,Yes,1
1407448,47.4792817,-122.2516736,40,Yes,1
1407434,47.4782266,-122.2511642,60,Yes,1
1335075,47.6716573,-122.2609136,20,Yes,1
1324385,47.6718270,-122.2687297,40,Yes,1
1324386,47.6720433,-122.2684377,40,Yes,1
1324387,47.6722207,-122.2681885,40,Yes,1
1324388,47.6725169,-122.2677756,40,Yes,1
1324446,47.6718886,-122.2682015,55,Yes,1
1324445,47.6717469,-122.2684045,40,Yes,1
1324379,47.6714929,-122.2687575,55,Yes,1
1324378,47.6712019,-122.2687525,50,Yes,1
1324377,47.6707932,-122.2687463,47,Yes,1
1324374,47.6703503,-122.2682205,47,Yes,1
1324414,47.6745713,-122.2674934,47,Yes,1
1324410,47.6756838,-122.2687331,30,Yes,1
1324409,47.6756810,-122.2683027,30,Yes,1
1407431,47.4762033,-122.2498206,40,Yes,1
1338696,47.6682714,-122.2772166,35,Yes,1
1338723,47.6679064,-122.2792742,55,Yes,1
1390191,47.6569002,-122.3422295,50,Yes,1
1390088,47.6569510,-122.3424928,35,Yes,1
1390086,47.6565558,-122.3425078,40,Yes,1
1390294,47.6565923,-122.3422456,50,Yes,1
1390085,47.6562894,-122.3425213,35,Yes,1
1390293,47.6559002,-122.3422728,50,Yes,1
1390357,47.6560101,-122.3418964,23,Yes,1
1390292,47.6560649,-122.3414032,35,Yes,1
1390192,47.6568943,-122.3417397,45,Yes,1
1390193,47.6568933,-122.3413482,45,Yes,1
1390274,47.6568894,-122.3398134,45,Yes,1
1390201,47.6568858,-122.3392131,47,Yes,1
1390262,47.6568818,-122.3385443,47,Yes,1
1390147,47.6568828,-122.3373525,47,Yes,1
1390212,47.6568751,-122.3368052,47,Yes,1
1338876,47.6657635,-122.2741353,19,Yes,1
1338879,47.6655119,-122.2732809,19,Yes,1
1338831,47.6666460,-122.2724540,19,Yes,1
1353464,47.5437584,-122.3915969,50,Yes,1
1353452,47.5431943,-122.3916452,50,Yes,1
1353462,47.5430028,-122.3922944,40,Yes,1
1353074,47.5427706,-122.3931563,47,Yes,1
1353164,47.5426979,-122.3924613,47,Yes,1
1353469,47.5424728,-122.3916337,45,Yes,1
1353372,47.5416971,-122.3912445,45,Yes,1
1353257,47.5406047,-122.3913580,50,Yes,1
1353373,47.5406106,-122.3908775,50,Yes,1
1353255,47.5406138,-122.3926968,50,Yes,1
1353266,47.5400491,-122.3931379,50,Yes,1
1307142,47.6026247,-122.2973561,50,Yes,1
1307214,47.6018987,-122.2977978,45,Yes,1
1307216,47.6015948,-122.2979320,50,Yes,1
1307137,47.6015956,-122.2974629,50,Yes,1
1307301,47.6008113,-122.2979618,45,Yes,1
1307335,47.6008163,-122.2973571,50,Yes,1
1307334,47.6006710,-122.2971379,40,Yes,1
1307303,47.6006347,-122.2979645,35,Yes,1
1307308,47.5996683,-122.2975238,45,Yes,1
1307309,47.5993314,-122.2975350,50,Yes,1
1307042,47.5993185,-122.2978785,40,Yes,1
1307041,47.5996636,-122.2972302,40,Yes,1
1307307,47.6000302,-122.2975224,45,Yes,1
1307310,47.5993309,-122.2972752,40,Yes,1
1307045,47.5991688,-122.2979016,50,Yes,1
1307312,47.5991571,-122.2975715,50,Yes,1
1307313,47.5991238,-122.2972876,40,Yes,1
1307315,47.5983964,-122.2975619,50,Yes,1
1307219,47.5984982,-122.2973199,40,Yes,1
1307220,47.5980089,-122.2980982,40,Yes,1
1307225,47.5979004,-122.2973428,40,Yes,1
1307325,47.5979914,-122.2970924,40,Yes,1
1307318,47.5970309,-122.2975993,50,Yes,1
1307320,47.5973016,-122.2973572,40,Yes,1
1307319,47.5966902,-122.2982067,50,Yes,1
1307321,47.5966723,-122.2969977,55,Yes,1
1307222,47.5966610,-122.2964676,55,Yes,1
1307323,47.5970304,-122.2963819,50,Yes,1
1338707,47.6684422,-122.2728129,19,Yes,1
1338845,47.6684361,-122.2720607,19,Yes,1
1338837,47.6676419,-122.2717381,19,Yes,1
1338839,47.6676523,-122.2706176,19,Yes,1
1338843,47.6684393,-122.2706393,19,Yes,1
1338842,47.6684352,-122.2700816,19,Yes,1
1338847,47.6676134,-122.2688172,20,Yes,1
1338851,47.6667576,-122.2703468,20,Yes,1
1338854,47.6658302,-122.2691458,20,Yes,1
1338874,47.6650631,-122.2697094,19,Yes,1
1338763,47.6613390,-122.2738594,14,Yes,1
1338765,47.6615504,-122.2725403,14,Yes,1
1335417,47.6629769,-122.2701768,14,Yes,1
1335407,47.6630037,-122.2688581,19,Yes,1
1335408,47.6616078,-122.2688756,14,Yes,1
1335410,47.6625760,-122.2688736,14,Yes,1
1335412,47.6615922,-122.2693693,14,Yes,1
1335414,47.6624595,-122.2697763,14,Yes,1
1338775,47.6625767,-122.2704730,14,Yes,1
1390239,47.6568976,-122.3361457,50,Yes,1
1390238,47.6568676,-122.3356368,45,Yes,1
1338699,47.6681723,-122.2756506,31,Yes,1
1338898,47.6660979,-122.2759616,35,Yes,1
1338875,47.6652902,-122.2741147,19,Yes,1
1338862,47.6666970,-122.2741403,19,Yes,1
1338861,47.6671716,-122.2741469,19,Yes,1
1338877,47.6662096,-122.2741341,19,Yes,1
1338832,47.6668190,-122.2721900,19,Yes,1
1338833,47.6670741,-122.2725558,19,Yes,1
1338835,47.6676629,-122.2733941,19,Yes,1
1309744,47.6505985,-122.3433420,55,Yes,1
1309619,47.6506078,-122.3425260,55,Yes,1
1309746,47.6511508,-122.3427701,35,Yes,1
1309620,47.6509731,-122.3425113,55,Yes,1
1309538,47.6505847,-122.3419209,47,Yes,1
1301194,47.6244979,-122.3125274,35,Yes,1
1302048,47.6287750,-122.3124532,35,Yes,1
1303149,47.6286032,-122.3029371,50,Yes,1
1303728,47.6314571,-122.3060718,40,Yes,1
1302102,47.6251763,-122.3066290,50,Yes,1
1302113,47.6263213,-122.3092839,50,Yes,1
1303046,47.6320305,-122.3105288,50,Yes,1
1302151,47.6258481,-122.3112295,25,Yes,1
1302154,47.6263241,-122.3119267,50,Yes,1
2495672,47.6501408,-122.3428347,35,Yes,1
1309743,47.6499889,-122.3441247,50,Yes,1
1390380,47.6491072,-122.3441333,55,Yes,1
1390381,47.6488491,-122.3442174,40,Yes,1
1390390,47.6483525,-122.3442796,50,Yes,1
1316066,47.5993238,-122.3262527,35,Yes,1
1316377,47.5996166,-122.3251507,55,Yes,1
1316386,47.5999556,-122.3251843,55,Yes,1
1312176,47.5999708,-122.3264898,70,Yes,1
1316060,47.5996460,-122.3264590,55,Yes,1
1316051,47.5992936,-122.3270675,35,Yes,1
1316368,47.5997832,-122.3275623,55,Yes,1
1316203,47.5998402,-122.3270414,50,Yes,1
1316053,47.5996003,-122.3270394,50,Yes,1
1316154,47.5990991,-122.3275204,35,Yes,1
1316164,47.5984435,-122.3264541,75,Yes,1
1322392,47.6995018,-122.3132769,47,Yes,1
1322491,47.6995454,-122.3204405,55,Yes,1
1324626,47.6992034,-122.3224260,47,Yes,1
1322437,47.7012614,-122.3218631,47,Yes,1
1322442,47.7021727,-122.3221046,50,Yes,1
1316168,47.5984192,-122.3269832,40,Yes,1
1316151,47.5984182,-122.3275442,40,Yes,1
1316152,47.5986042,-122.3275739,50,Yes,1
